"","merge","lng","lat","population"
"1026","Tripura, india","91.27939","23.83605","203264"
"1027","Tump, pakistan","63.45","27.26667","0"
"1028","Tunceli Province, turkey","39.54711","39.10829","29062"
"1029","Tuyong, thailand","101.17803","6.84356","11385"
"1030","U/I, colombia","-84.78857","41.63311","0"
"1031","Ueken, nigeria","7.30305","4.73323","0"
"1032","Ukhrul, india","94.36417","25.11957","0"
"1033","Ulcumayo, peru","-75.87946","-10.96763","0"
"1034","Umtali, zimbabwe","32.67086","-18.9707","184205"
"1035","Uraba, colombia","-76.37641","8.27515","11095"
"1036","Urdax, spain","-1.5","43.26667","367"
"1037","Urizar De Lemoniz, spain","-2.90228","43.41289","0"
"1038","Uttar Pradesh, india","80.34627","26.4478","2823249"
"1039","Uva Province, srilanka","81.0557","6.9895","47587"
"1040","Vaishali, india","85.20954","25.69003","133606"
"1041","Vakarai, srilanka","81.43333","8.13333","0"
"1042","Valaichchenai, srilanka","81.75","7.58333","0"
"1043","Vankalai, srilanka","79.93333","8.88333","0"
"1044","Van Province, turkey","43.38311","38.49239","371713"
"1045","Vegalarga, colombia","-75","2.96667","0"
"1046","Venda, angola","16.23333","-12.2","0"
"1047","Verapaz, guatemala","-90.37083","15.47083","53375"
"1048","Vergara, spain","-2.4175","43.1151","14707"
"1049","Vilcas Huaman, peru","-73.88426","-13.54758","0"
"1050","Villafranca De Ordizia, spain","-2.17632","43.0541","0"
"1051","Villa Maria del Triunfo, peru","-76.93663","-12.15675","0"
"1052","Ville de Pietrabugno, france","9.43165","42.71357","0"
"1053","Vinchos, peru","-74.41281","-13.23039","0"
"1054","Wadh, pakistan","66.43877","27.34995","0"
"1055","Wajihiyah, iraq","44.85007","33.8878","0"
"1056","Walasmulla, srilanka","80.6941","6.1521","0"
"1057","Walpita, srilanka","80.0493","7.2601","0"
"1058","Wanblan, nicaragua","-85.73339","13.85738","0"
"1059","Watapur, afghanistan","67.06106","34.46213","0"
"1060","Wazir Akbar Khan, afghanistan","69.18823","34.53573","0"
"1061","Welikanda, srilanka","80.3018","6.0317","0"
"1062","West Bengal, india","88.36304","22.56263","4631392"
"1063","West Garo Hills, india","90.20239","25.51421","63645"
"1064","Williamnagar, india","90.6168","25.4955","0"
"1065","Wucha Bibi, pakistan","69.56877","32.96125","0"
"1066","Xesic, guatemala","-91.15528","15.05056","0"
"1067","Yahya Khel, afghanistan","68.64633","32.93529","0"
"1068","Yakouren, algeria","4.43646","36.73054","0"
"1069","Yaqubi, afghanistan","71.09361","34.40563","0"
"1070","Yarang, thailand","101.29339","6.75986","0"
"1071","Yar Hussain, pakistan","72.27194","34.17194","0"
"1072","Yari, colombia","-78.61667","2.08333","0"
"1073","Yathrib, iraq","44.34978","33.99556","0"
"1074","Yauyos, peru","-75.75958","-12.92797","0"
"1075","Yi Ngo, thailand","101.70625","6.40297","0"
"1076","Zab, iraq","66.97754","32.52088","0"
"1077","Zangabad, afghanistan","65.38254","31.48497","0"
"1078","Zarauz, spain","-2.16992","43.28444","22627"
"1079","Zar'it, israel","35.2889","33.09955","0"
"1080","Zehri, pakistan","66.11651","28.35031","0"
"1081","Zekri, algeria","4.59183","36.78003","0"
"1082","Zemmouri, algeria","3.565","36.80278","0"
"1083","Ziama Mansouria, algeria","5.48119","36.67324","0"
"1084","Zurmat, afghanistan","69.02774","33.43778","0"
